id,name,producer,nation,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
151364,Finest Steillage Mosel Riesling,Tesco Finest,Germany,White,"Appetizer, Dessert",11,9~11,SWEET3,ACIDITY5,BODY1,TANNIN1,29000,2011,750
151365,Finest Cote de Gascogne,Tesco Finest,France,White,Appetizer,11.5,10~12,SWEET1,ACIDITY5,BODY1,TANNIN1,21000,2012,750
151366,Finest Ribera del Duero,Tesco Finest,Spain,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,19000,2011,750
151367,Finest Somontano Red,Tesco Finest,Spain,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,19000,2011,750
151368,Finest Rueda,Tesco Finest,Spain,White,Appetizer,13,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,19000,2011,750
151369,Finest Cote du Rhone Village Plan de Dieu,Tesco Finest,France,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,23000,2012,750
151370,Finest Cabernet Carmenere,Tesco Finest,Chile,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,23000,2012,750
151371,Finest Carmenere,Tesco Finest,Chile,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,23000,2012,750
151372,Finest Howcroft Cabernet Sauvignon,Tesco Finest,Australia,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,29000,2010,750
151373,Finest Alsace Gewurztraminer,Tesco Finest,France,White,Appetizer,13,10~12,SWEET2,ACIDITY3,BODY1,TANNIN1,32000,2012,750
151374,I Love Pinot Grigio,Tesco Group Tesco Simply Wine,Italy,White,Appetizer,12.5,8~10,SWEET1,ACIDITY3,BODY1,TANNIN1,0,0,750
151375,I Love Cabernet Sauvignon,Tesco Group Tesco Simply Wine,Spain,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,0,750
151376,I Love Merlot,Tesco Group Tesco Simply Wine,Spain,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,0,0,750
151377,I Love Shiraz,Tesco Group Tesco Simply Wine,Spain,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,0,0,750
151379,"Castello di Ama, La Casuccia ",Castello di Ama,Italy,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,500000,2013,750
151380,"Los Vascos, Brisandes",Los Vascos Vina Los Vascos,Chile,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2011,750
151381,"Los Vascos, Rose",Los Vascos Vina Los Vascos,Chile,Rose,Table,13,12~14,SWEET1,ACIDITY3,BODY2,TANNIN1,0,2012,750
151382,Malvasia Sweet White Rubigalia,Cade Medici,Italy,Sparkling,"Appetizer, Dessert",4,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,0,0,750
151384,"Lapostolle, canto",Lapostolle Casa Lapostolle,Chile,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,65000,2011,750
151385,Santa Rosa Cabernet Sauvignon,Santa Rosa,Chile,Red,Table,,,SWEET2,ACIDITY3,BODY3,TANNIN2,0,2012,750
151386,Santa Rosa Merlot,Santa Rosa,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
151387,Santa Rosa Carmenere,Santa Rosa,Chile,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2012,750
151388,Santa Rosa Cabernet Merlot,Santa Rosa,Chile,Red,Table,,,SWEET2,ACIDITY3,BODY3,TANNIN2,0,2012,750
151389,Santa Rosa Chardonnay,Santa Rosa,Chile,White,Table,,,SWEET3,ACIDITY3,BODY3,TANNIN1,0,2012,750
151390,Santa Rosa Sauvignon Semillon,Santa Rosa,Chile,White,Table,,,SWEET3,ACIDITY3,BODY3,TANNIN1,0,2012,750
151391,Santa Rosa Reserva Cabernet Sauvignon,Santa Rosa,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2011,750
151393,Santa Rosa Reserva Carmenere,Santa Rosa,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2012,750
151394,Santa Rosa Reserva Chardonnay,Santa Rosa,Chile,White,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2011,750
151395,"Raoul Clerget, Cote du Rhone",Raoul Clergettresch,France,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,50000,2012,750
151396,Tresch Grand Boulevard,Tresch,France,Red,Table,11,13~15,SWEET1,ACIDITY4,BODY2,TANNIN2,18000,0,750
151397,Tresch Prestige,Tresch,France,Red,Table,11,13~15,SWEET1,ACIDITY3,BODY3,TANNIN2,18000,0,750
151398,Francois Martenot Pinot noir Bourgogne,FRANCOIS MARTENOTTresch,France,Red,Table,12,14~16,SWEET1,ACIDITY5,BODY2,TANNIN2,65000,2011,750
151399,"Nicolas Rouget, Bourgong Aligote ",Nicolas Rouget,France,White,Table,13,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,48000,2009,750
151400,"Nicolas Rouget, Cote de Nuits Village ",Nicolas Rouget,France,Red,Table,13,14~16,SWEET1,ACIDITY5,BODY3,TANNIN2,142000,2009,750
151401,"Nicolas Rouget, Bourgogne Rouge ",Nicolas Rouget,France,Red,Table,13,14~16,SWEET1,ACIDITY5,BODY3,TANNIN2,90000,2009,750
151403,"Domaine Robert Groffier, Gevrey Chambertin",Domaine Robert Groffier,France,Red,Table,13,14~16,SWEET1,ACIDITY4,BODY3,TANNIN2,144000,2010,750
151405,"Domaine Robert Groffier, Bonnes Mares Grand Cru",Domaine Robert Groffier,France,Red,Table,13~14,15~17,SWEET1,ACIDITY5,BODY4,TANNIN3,2000000,2015,750
151406,"Simon Bize, Bourgogne Rouge 'Les Perrieres'",Simon Bize  Fils,France,Red,Table,13,14~16,SWEET1,ACIDITY4,BODY2,TANNIN2,100000,2009,750
151408,"Jean-Paul & Benoit Droin, Chablis",Domaine JeanPaul  Benoit Droin,France,White,Table,12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,80000,2010,750
151409,"Jean-Paul & Benoit Droin,  Chablis 1er Cru 'Montmains'",Domaine JeanPaul  Benoit Droin,France,White,Table,12.5,11~13,SWEET1,ACIDITY4,BODY4,TANNIN1,120000,2010,750
151411,"Jean-Paul & Benoit Droin, Chablis Grand Cru 'Vaudesir'",Domaine JeanPaul  Benoit Droin,France,White,Table,12.5,11~13,SWEET1,ACIDITY4,BODY4,TANNIN1,220000,2010,750
151416,Chateau Grillet,Chateau Grillet,France,White,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN1,500000,2009,750
151418,"Domaine Jean Trapet, Gevrey Chambertin ",Domaine Jean Trapet,France,Red,Table,,,SWEET1,ACIDITY5,BODY4,TANNIN2,160000,2008,750
151428,"Erasmo, Late Harvest Torontel",Vina La Reserva de Caliboro,Chile,,Dessert,12~13,6~8,SWEET5,ACIDITY2,BODY5,TANNIN1,0,2013,750
151429,"Corte Giara, Valpolicella Ripasso ",Corte Giara,Italy,Red,Table,14,18~20,SWEET1,ACIDITY3,BODY4,TANNIN3,70000,2018,750
151430,Corte Giara Valpolicella,Corte Giara,Italy,Red,Table,12~13,15~16,SWEET1,ACIDITY3,BODY3,TANNIN3,42000,2018,750
151432,"Allegrini, Soave ",Allegrini,Italy,White,Table,12~13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,56000,2019,750
151433,"Norton, Coleccion Varietal Malbec ",Norton,Argentina,Red,Table,13.8,14~16,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
151434,"Norton, Coleccion Varietal Cabernet Sauvignon ",Norton,Argentina,Red,Table,13.9,14~16,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
151435,"Norton, Coleccion Varietal Syrah ",Norton,Argentina,Red,Table,13.9,14~16,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2012,750
151436,"Norton, Coleccion Varietal Merlot",Norton,Argentina,Red,Table,13.8,15~16,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
151437,"Norton, Coleccion Varietal Chardonnay",Norton,Argentina,White,Table,13.4,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2013,750
151438,Vitis Terrarum Tempranillo Reserva,Bodegas Vitis Terrarum,Spain,Red,Table,14,17~19,SWEET2,ACIDITY3,BODY4,TANNIN4,0,2001,750
151439,"Vitis Terrarum, Syrah",Bodegas Vitis Terrarum,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,127500,2006,750
151440,"Vitis Terrarum, Cabernet Sauvignon",Bodegas Vitis Terrarum,Spain,Red,Table,,,SWEET2,ACIDITY3,BODY4,TANNIN5,0,2005,750
151441,Vina Espartaria Tempranillo,Bodegas Vitis Terrarum,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,0,750
151443,"Cono Sur, Organic Cabernet Sauvignon",Cono Sur,Chile,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2017,750
151444,"Jaboulet-Vercherre, Bourgogne Pinot Noir",Domaine JabouletVercherre,France,Red,Table,12~13,14~16,SWEET1,ACIDITY4,BODY2,TANNIN2,65000,2011,750
151445,Pennywise Cabernet Sauvignon,The Others Guys,USA,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,43000,2011,750
151446,Moobuzz Pinot Noir,The Others Guys,USA,Red,Table,13.5,14~16,SWEET2,ACIDITY4,BODY4,TANNIN3,55000,2011,750
151447,Antonio Barbadillo,SA Bodegas Barbadillo SA,Spain,White,Table,12.5,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,0,2012,750
151448,"Trapiche, Single Vineyard Las Piedras",Trapiche,Argentina,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2012,750
151449,Pennywise Petite Sirah,The Others Guys,USA,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,43000,2012,750
151450,Pennywise Chardonnay,The Others Guys,USA,White,Table,14,10~12,SWEET2,ACIDITY3,BODY3,TANNIN1,43000,2012,750
151451,Pennywise Pinot Noir,The Others Guys,USA,Red,Table,14,14~15,SWEET2,ACIDITY5,BODY3,TANNIN3,43000,2011,750
151452,"Plungerhead Lodi, Zinfandel",The Others Guys,USA,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,55000,2012,750
151453,"Kangarilla Road, Cabernet Sauvignon",Kangarilla Road,Australia,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,80000,2011,750
151454,"Kangarilla Road, Shiraz",Kangarilla Road,Australia,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,60000,2016,750
151455,"Kangarilla Road, Glimmer Of Hope Shiraz ",Kangarilla Road,Australia,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,48000,2012,750
151456,"Jacques Delatour, Mercurey",Jacques Delatour,France,Red,Table,13,14~16,SWEET1,ACIDITY4,BODY2,TANNIN2,0,2011,750
151457,"Jacques Delatour, Gevrey Chambertin",Jacques Delatour,France,Red,Table,13,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2006,750
151458,"Jacques Delatour, Chambolle Musigny ",Jacques Delatour,France,Red,Table,13,15~17,SWEET1,ACIDITY5,BODY3,TANNIN2,0,2010,750
151459,"Jacques Delatour, Chablis",Jacques Delatour,France,White,Table,12.5,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,0,2010,750
151461,"Georges Vigouroux, Pigmentum Malbec",Georges Vigouroux,France,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2015,750
151470,"Pascual Toso, Alta Reserva Malbec ",Pascual Toso,Argentina,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2015,750
151471,"Renzo Masi,Chianti Rufina Basciano Riserva ",Renzo Masi,Italy,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2014,750
151475,"Domaine Roux Pere & Fils, Bourgogne Pinot Noir 'Ia Motonniere'",Domaine Roux Pere  Fils,France,Red,Table,13~14,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,53000,2019,750
151477,"Domaine Roux Pere & Fils, Bourgogne Chardonnay Les Murelles",Domaine Roux Pere  Fils,France,White,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN1,53000,2018,750
151481,"Philipponnat, Royale Reserve Brut",Philipponnat,France,Sparkling,Appetizer,,,SWEET1,ACIDITY5,BODY3,TANNIN1,160000,0,375
151482,"Philipponnat, Reserve Rose Brut",Philipponnat,France,Sparkling,Appetizer,,,SWEET1,ACIDITY4,BODY3,TANNIN1,231000,0,750
151483,"Philipponnat, Reserve Millesimee Brut",Philipponnat,France,Sparkling,Appetizer,,,SWEET1,ACIDITY5,BODY4,TANNIN1,265000,2002,750
151484,"Philipponnat, Sublime Reserve Sec Millesimee",Philipponnat,France,Sparkling,Appetizer,,,SWEET2,ACIDITY4,BODY3,TANNIN1,265000,2000,750
151485,"Domaine Roux Pere & Fils, Pouilly Fuisse",Domaine Roux Pere  Fils,France,White,Table,13,10~12,SWEET1,ACIDITY4,BODY1,TANNIN1,0,2015,750
151486,"Freixenet, Carta Nevada",Freixenet,Spain,Sparkling,Appetizer,11~12,6~8,SWEET3,ACIDITY2,BODY3,TANNIN1,32000,0,750
151487,"Freixenet, Elyssia Gran Cuvee Brut",Freixenet,Spain,Sparkling,"Appetizer, Table",11.5,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,69000,0,750
151488,"Freixenet, Reserva Real Brut",Freixenet,Spain,Sparkling,"Appetizer, Table, Dessert",11.5,6~8,SWEET1,ACIDITY3,BODY4,TANNIN1,100000,0,750
151490,Chateau Pierre de Montignac,Chataeau Pierre,France,Red,Table,13~14,14~16,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2014,750
151491,"Philipponnat, Grand Blanc Brut Millesimee",Philipponnat,France,Sparkling,Appetizer,,,SWEET1,ACIDITY5,BODY4,TANNIN1,320000,2004,750
151492,"Philipponnat, Cuvee 1522 Millesime",Philipponnat,France,Sparkling,Appetizer,,,SWEET1,ACIDITY5,BODY4,TANNIN1,250000,2005,750
151493,"Philipponnat, Clos des Goisses Brut Millesimee",Philipponnat,France,Sparkling,Appetizer,,,SWEET1,ACIDITY4,BODY4,TANNIN1,737000,2004,750
151494,"Domaine Roux pere & Fils, Saint-Aubin la pucelle",Domaine Roux Pere  Fils,France,White,Table,13,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,0,2017,750
151498,"Domaine Roux Pere & Fils, Meursault",Domaine Roux Pere  Fils,France,White,Table,12~13,10~12,SWEET1,ACIDITY4,BODY1,TANNIN1,196000,2018,750
151501,"Domaine Roux Pere & Fils, Aloxe Corton 1er Cru les Valozieres",Domaine Roux Pere  Fils,France,Red,Table,13.5,14~16,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2015,750
151506,"Aldo Conterno, Langhe Chardonnay Bussiador",Aldo Conterno Poderi Aldo Conterno,Italy,White,Table,13~14,10~12,SWEET1,ACIDITY4,BODY5,TANNIN1,260000,2016,750
151513,"Saint croix, Syrah merlot La Bergerie",Domaine Sainte Croix,France,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
151517,Little James Basket Press Rouge,Chateau de Saint Cosme,France,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,44000,0,750
151523,"Saint Cosme, Cote du Rhone Les Deux Albion",Chateau de Saint Cosme,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,71000,2012,750
151525,"Val D'oca, Punto Rosa",Val Doca Val Doca,Italy,Sparkling,Appetizer,,,SWEET2,ACIDITY3,BODY3,TANNIN2,0,2017,750
151526,"Val D'oca, Argento Prosecco Brut",Val Doca Val Doca,Italy,Sparkling,Appetizer,11,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,0,0,750
151527,"Val D'oca, Uvaggio Strico ",Val Doca Val Doca,Italy,Sparkling,Appetizer,11.5,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2017,750
151528,"Saint Cosme, Crozes Hermitage",Chateau de Saint Cosme,France,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,108000,2011,750
151533,"Saint Cosme, Gigondas Hominis Fides",Chateau de Saint Cosme,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,275000,2012,750
151564,"Arpa, Solsi",Il Borro,Italy,Sparkling,Appetizer,12.5,6~8,SWEET1,ACIDITY3,BODY3,TANNIN1,125000,0,750
151571,Arrocal,Bodegas Arrocal,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,46000,2011,750
151583,"Vallegarcia, Viognier",Pago De Vallegarcia,Spain,White,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN1,0,2011,750
151584,"Vallegarcia, Syrah",Pago De Vallegarcia,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2007,750
151585,Vallegarcia Reserva,Pago De Vallegarcia,Spain,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2004,750
151586,"Terramater, Paso Del Sol Cabernet Sauvignon",TerraMater,Chile,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,20000,2012,750
151589,"Terramater, Paso del Sol Rose",TerraMater,Chile,Rose,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,20000,2007,750
151591,Chateau Rieussec,Chateau Rieussec 1st Cru Classe  Sauternes,France,White,Dessert,,,SWEET5,ACIDITY4,BODY4,TANNIN1,110000,2017,750
151592,Chateau Rousselle Prestige,Chateau Rousselle Prestige,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,101000,2002,750
151594,Chateau La Chapelle Monrepos,Chateau La Chapelle Monrepos,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,70000,2011,750
151600,"Terramater, Vinyard Reserva Cabernet Carmenere",TerraMater,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,40000,2010,750
151607,"Terramater, Limited Reserva Sangiovese",TerraMater,Chile,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,55000,2010,750
151615,"Terramater, Altum Chardonnay",TerraMater,Chile,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,90000,2005,750
151618,"Terramater, Unusual Carmenere Shiraz",TerraMater,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,165000,2006,750
151620,"Terramater, Unusual Mighty Zinfandel",TerraMater,Chile,Red,Table,,,SWEET2,ACIDITY3,BODY5,TANNIN4,165000,2006,750
151621,"Terramater, Mater",TerraMater,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN5,330000,2006,750
151627,"Aresti, Reserva Limited Syrah",Vina Aresti,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2007,750
151632,"Aresti, WineMaker's Sauvignon blanc",Vina Aresti,Chile,White,Table,,,SWEET1,ACIDITY4,BODY1,TANNIN1,0,2007,750
151633,"Aresti, Family Collection Cabernet Sauvignon",Vina Aresti,Chile,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2000,750
151637,"Tyrone Estate, Shiraz",Tyrone Estate,Australia,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2011,750
151638,"Tyrone Estate, Chardonnay",Tyrone Estate,Australia,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,0,2011,750
151639,"Tyrone Estate,  Salena Legacy Shiraz",Tyrone Estate,Australia,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2011,750
151640,"Tyrone Estate, Three Generation Chardonnay",Tyrone Estate,Australia,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,0,2009,750
151641,"Tyrone, Three Generation Semillon Sauvignon blanc",Tyrone Estate,Australia,White,Table,12,8~10,SWEET3,ACIDITY3,BODY3,TANNIN1,0,2009,750
151643,"Tyrone Estate, De vine Organic Cabernet Sauvignon",Tyrone Estate,Australia,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2009,750
151644,"Tyrone Estate, De vine Organic Shiraz",Tyrone Estate,Australia,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2007,750
151645,"Tyrone Estate, Reserve Cabernet Sauvignon",Tyrone Estate,Australia,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN5,0,2012,750
151646,"Tyrone Estate, Reserve Old Vine Shiraz",Tyrone Estate,Australia,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
151649,"Mahi, Boundary Farm Sauvignon Blanc",Mahi,New Zealand,White,Table,,,SWEET1,ACIDITY5,BODY1,TANNIN1,77000,2012,750
151651,Chateau Mondain,Oenoalliance,France,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN2,0,2009,750
151652,"Santa Helena, 100+ Parras Viejas",Santa Helena Vina Santa Helena,Chile,Red,Table,14~15,17~19,SWEET1,ACIDITY4,BODY5,TANNIN5,150000,2014,750
151653,"Chateau Chevalier, du Grand Loc Sauternes",Lataste,France,White,Dessert,14,6~8,SWEET5,ACIDITY3,BODY3,TANNIN1,0,2014,750
151654,Chateau Castouret Bordeaux,Lataste,France,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2013,750
151655,"Chateau Margerots, Bordeaux Superieur",Lataste,France,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY4,TANNIN3,0,2014,750
151656,"Chateau Martin, Cuvee La Fon des Aubiers",Lataste,France,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2009,750
151657,"Chateau La Rose, Puy Blanquet Saint Emilion ",Lataste,France,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2010,750
151658,"Domaine Brusset, Ventoux Les Boudalles",Domaine Brusset,France,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
151659,1879 G Moscato,CIVASS SpA CIVASS SpA,Italy,White,Dessert,5.5,6~8,SWEET4,ACIDITY2,BODY1,TANNIN1,35000,0,750
151661,Baron de Litoral,SA Capel Vinos SA,Spain,Red,Table,12,16~18,SWEET2,ACIDITY3,BODY2,TANNIN2,20000,0,750
151665,Chateau Haut Brousseau Medoc,UNI UNIMEDOC,France,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN4,45000,2008,750
151666,"Domaines Paul Mas, Claude Val Blanc",Domaines Paul Mas,France,White,Table,13,8~9,SWEET2,ACIDITY2,BODY3,TANNIN1,35000,2011,750
151667,Le Village Du Sud Syrah,Mont Tauch,France,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,40000,2010,750
151668,Le Village Du Sud Cabernet Sauvignon,Mont Tauch,France,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,40000,2010,750
151669,Le Village Du Sud Pinot Noir,Mont Tauch,France,Red,Table,13.5,16~18,SWEET2,ACIDITY3,BODY3,TANNIN2,50000,2010,750
151670,"Aegerter, Bourgogne Pinot Noir ",Aegerter JeanLuc  Paul,France,Red,Table,11.5,15~16,SWEET2,ACIDITY5,BODY4,TANNIN2,100000,2013,750
151671,Bourgogne Chardonnay Aegerter,Aegerter JeanLuc  Paul,France,White,Table,12.5,10~12,SWEET2,ACIDITY4,BODY4,TANNIN1,95000,2012,750
151672,"Aegerter , Pouilly Fuisse Vieilles Vignes ",Aegerter JeanLuc  Paul,France,White,Table,12.5,14,SWEET1,ACIDITY4,BODY4,TANNIN1,150000,2009,750
151673,"Aegerter, Gevrey Chambertin 		",Aegerter JeanLuc  Paul,France,Red,Table,13,14~16,SWEET1,ACIDITY4,BODY4,TANNIN3,200000,2012,750
151674,"Aegerter, Vosne Romanee",Aegerter JeanLuc  Paul,France,Red,Table,13,15~16,SWEET1,ACIDITY5,BODY4,TANNIN3,250000,2011,750
151675,"Cycles Gladiator, Chardonnay     ",Cycles Gladiator,USA,White,"Appetizer, Table",14~15,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,45000,2018,750
151676,"Cycles Gladiator, Cabernet Sauvignon",Cycles Gladiator,USA,Red,Table,14~15,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,45000,2018,750
151677,"Cycles Gladiator, Merlot     ",Cycles Gladiator,USA,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2010,750
151678,"Anakena, Tama Cabernet sauvignon",Anakena,Chile,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,0,2011,750
151679,"Anakena, Tama Syrah",Anakena,Chile,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2011,750
151681,Anakena Enco Reserve Chardonnay,Anakena,Chile,White,Table,13,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,50000,2013,750
151683,Chateau Montus La Tyre,Chateau Montus,France,Red,Table,17,17~19,SWEET1,ACIDITY3,BODY5,TANNIN5,530000,2001,750
151686,Simon Bize & Fils Savigny les Beaune 1er Cru Les Fournaux,Simon Bize  Fils,France,Red,Table,,,SWEET1,ACIDITY5,BODY3,TANNIN2,180000,2007,750
151687,"Simon Bize,  Savigny les Beaune 1er Cru 'Aux Vergelesses' Rouge",Simon Bize  Fils,France,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2015,750
151688,Simon BIZE Bourgogne Blanc,Simon Bize  Fils,France,White,Table,13,10~12,SWEET1,ACIDITY5,BODY3,TANNIN1,80000,2010,750
151689,"Simon Bize & Fils, Savigny les Beaune 'Les Bourgeots'",Simon Bize  Fils,France,Red,Table,13,15~17,SWEET1,ACIDITY5,BODY3,TANNIN2,130000,2007,750
151690,"Simon Bize,  Aloxe Corton 'les Schots'",Simon Bize  Fils,France,Red,Table,13,15~17,SWEET1,ACIDITY5,BODY3,TANNIN2,170000,2009,750
151691,"Simon Bize, Savigny les Beaune 1er Cru Blanc 'Aux Vergelesses'",Simon Bize  Fils,France,White,Table,13,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2017,750
151692,"Simon Bize, Latricieres Chambertin Grand Cru",Simon Bize  Fils,France,Red,Table,13,14~16,SWEET1,ACIDITY5,BODY4,TANNIN3,636000,2007,750
151694,"Domaine Emmanuel Rouget, Nuits St Georges ",Domaine Emmanuel Rouget,France,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,300000,2007,750
151695,"Domaine Emmanuel Rouget, Vosne-Romanee",Domaine Emmanuel Rouget,France,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN2,0,2015,750
151696,"Domaine Emmanuel Rouget, Vosne-Romanee 1er Cru 'Les Beaumonts'",Domaine Emmanuel Rouget,France,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,600000,2009,750
151699,"Domaine Dujac, Gevrey Chambertin",Domaine Dujac,France,Red,Table,13,14~16,SWEET1,ACIDITY4,BODY3,TANNIN2,160000,2009,750
151700,"Domaine Dujac, Morey St Denis",Domaine Dujac,France,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,310000,2017,750
151701,"Domaine Dujac, Vosne-Romanee 1er Cru 'Aux Malconsorts'",Domaine Dujac,France,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN3,1100000,2017,750
